nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,produto_das_lavouras_temporarias_codigo,produto_das_lavouras_temporarias
6,Município,1006,Hectares,101025,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,0,Total
6,Município,1006,Hectares,50,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2688,Abacaxi*
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,40471,Alfafa fenada
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2689,Algodão herbáceo (em caroço)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2690,Alho
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2691,Amendoim (em casca)
6,Município,1006,Hectares,400,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2692,Arroz (em casca)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2693,Aveia (em grão)
6,Município,1006,Hectares,61,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2694,Batata-doce
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2695,Batata-inglesa
6,Município,1006,Hectares,97180,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2696,Cana-de-açúcar
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,40470,Cana para forragem
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2697,Cebola
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2698,Centeio (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2699,Cevada (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2700,Ervilha (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2701,Fava (em grão)
6,Município,1006,Hectares,420,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2702,Feijão (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2703,Fumo (em folha)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,109179,Girassol (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2704,Juta (fibra)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2705,Linho (semente)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2706,Malva (fibra)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2707,Mamona (baga)
6,Município,1006,Hectares,1214,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2708,Mandioca
6,Município,1006,Hectares,24,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2709,Melancia
6,Município,1006,Hectares,38,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2710,Melão
6,Município,1006,Hectares,1600,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2711,Milho (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2712,Rami (fibra)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2713,Soja (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2714,Sorgo (em grão)
6,Município,1006,Hectares,38,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2715,Tomate
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,2716,Trigo (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,216,Área colhida,109180,Triticale (em grão)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,0,Total
6,Município,1017,Toneladas,1500,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2688,Abacaxi*
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,40471,Alfafa fenada
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2689,Algodão herbáceo (em caroço)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2690,Alho
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2691,Amendoim (em casca)
6,Município,1017,Toneladas,1200,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2692,Arroz (em casca)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2693,Aveia (em grão)
6,Município,1017,Toneladas,733,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2694,Batata-doce
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2695,Batata-inglesa
6,Município,1017,Toneladas,4373100,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2696,Cana-de-açúcar
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,40470,Cana para forragem
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2697,Cebola
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2698,Centeio (em grão)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2699,Cevada (em grão)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2700,Ervilha (em grão)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2701,Fava (em grão)
6,Município,1017,Toneladas,252,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2702,Feijão (em grão)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2703,Fumo (em folha)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,109179,Girassol (em grão)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2704,Juta (fibra)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2705,Linho (semente)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2706,Malva (fibra)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2707,Mamona (baga)
6,Município,1017,Toneladas,21852,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2708,Mandioca
6,Município,1017,Toneladas,96,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2709,Melancia
6,Município,1017,Toneladas,304,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2710,Melão
6,Município,1017,Toneladas,1848,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2711,Milho (em grão)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2712,Rami (fibra)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2713,Soja (em grão)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2714,Sorgo (em grão)
6,Município,1017,Toneladas,1444,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2715,Tomate
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,2716,Trigo (em grão)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,214,Quantidade produzida,109180,Triticale (em grão)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,0,Total
6,Município,33,Quilogramas por Hectare,30000,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2688,Abacaxi*
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,40471,Alfafa fenada
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2689,Algodão herbáceo (em caroço)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2690,Alho
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2691,Amendoim (em casca)
6,Município,33,Quilogramas por Hectare,3000,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2692,Arroz (em casca)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2693,Aveia (em grão)
6,Município,33,Quilogramas por Hectare,12016,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2694,Batata-doce
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2695,Batata-inglesa
6,Município,33,Quilogramas por Hectare,45000,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2696,Cana-de-açúcar
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,40470,Cana para forragem
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2697,Cebola
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2698,Centeio (em grão)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2699,Cevada (em grão)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2700,Ervilha (em grão)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2701,Fava (em grão)
6,Município,33,Quilogramas por Hectare,600,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2702,Feijão (em grão)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2703,Fumo (em folha)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,109179,Girassol (em grão)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2704,Juta (fibra)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2705,Linho (semente)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2706,Malva (fibra)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2707,Mamona (baga)
6,Município,33,Quilogramas por Hectare,18000,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2708,Mandioca
6,Município,33,Quilogramas por Hectare,4000,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2709,Melancia
6,Município,33,Quilogramas por Hectare,8000,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2710,Melão
6,Município,33,Quilogramas por Hectare,1155,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2711,Milho (em grão)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2712,Rami (fibra)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2713,Soja (em grão)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2714,Sorgo (em grão)
6,Município,33,Quilogramas por Hectare,38000,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2715,Tomate
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,2716,Trigo (em grão)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,112,Rendimento médio da produção,109180,Triticale (em grão)
6,Município,40,Mil Reais,70111,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,0,Total
6,Município,40,Mil Reais,585,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2688,Abacaxi*
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,40471,Alfafa fenada
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2689,Algodão herbáceo (em caroço)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2690,Alho
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2691,Amendoim (em casca)
6,Município,40,Mil Reais,372,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2692,Arroz (em casca)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2693,Aveia (em grão)
6,Município,40,Mil Reais,139,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2694,Batata-doce
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2695,Batata-inglesa
6,Município,40,Mil Reais,66646,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2696,Cana-de-açúcar
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,40470,Cana para forragem
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2697,Cebola
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2698,Centeio (em grão)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2699,Cevada (em grão)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2700,Ervilha (em grão)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2701,Fava (em grão)
6,Município,40,Mil Reais,297,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2702,Feijão (em grão)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2703,Fumo (em folha)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,109179,Girassol (em grão)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2704,Juta (fibra)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2705,Linho (semente)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2706,Malva (fibra)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2707,Mamona (baga)
6,Município,40,Mil Reais,1093,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2708,Mandioca
6,Município,40,Mil Reais,58,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2709,Melancia
6,Município,40,Mil Reais,155,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2710,Melão
6,Município,40,Mil Reais,333,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2711,Milho (em grão)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2712,Rami (fibra)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2713,Soja (em grão)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2714,Sorgo (em grão)
6,Município,40,Mil Reais,433,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2715,Tomate
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,2716,Trigo (em grão)
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),1998,1998,215,Valor da produção,109180,Triticale (em grão)
6,Município,1006,Hectares,99806,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,0,Total
6,Município,1006,Hectares,60,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2688,Abacaxi*
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,40471,Alfafa fenada
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2689,Algodão herbáceo (em caroço)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2690,Alho
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2691,Amendoim (em casca)
6,Município,1006,Hectares,380,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2692,Arroz (em casca)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2693,Aveia (em grão)
6,Município,1006,Hectares,55,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2694,Batata-doce
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2695,Batata-inglesa
6,Município,1006,Hectares,96015,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2696,Cana-de-açúcar
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,40470,Cana para forragem
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2697,Cebola
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2698,Centeio (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2699,Cevada (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2700,Ervilha (em grão)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1999,1999,109,Área plantada,2701,Fava (em grão)
